url,Title,Manufacturer,Model_Name,Screen_Size,Resolution,CPU,RAM,RAM_type,Storage,Storage_type,GPU,GPU_RAM,Size,Weight,Score,Battery_life,Price
https://www.zoomit.ir/product/lenovo-legion-5-pro-ryzen-7-6800h-rtx-3060-32gb-1tb/,لپ تاپ Legion 5 Pro لنوو - AMD Ryzen 7 6800H RTX 3060 32GB 1TB,,,16 اینچ,1600×2560 - WQXGA,AMD Ryzen 7 6800H,32 گیگابایت,DDR5,1 ترابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6,26.6 × 264.4 × 359.9 میلی‌متر,2.49 کیلوگرم,7,باتری 4 سلولی با ظرفیت 80 وات‌ساعت," 63,199,000 "
https://www.zoomit.ir/product/asus-vivobook-pro-16x-n7600pc-core-i5-11300h-rtx-3050-8gb-1tb/,لپ تاپ VivoBook Pro 16X N7600PC ایسوس - Core i5-11300H RTX 3050 8GB 1TB, VivoBook Pro 16X OLED N7600PC,ASUS,16 اینچ,1600×2560 - WQXGA,اینتل Core i5-11300H,8 گیگابایت,DDR4-3200,1 ترابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6 و 128 بیت,18.9 × 259 × 360.5 میلی‌متر,1.95 کیلوگرم,7,باتری 6 سلولی با ظرفیت 96 وات‌ساعت," 37,300,000 "
https://www.zoomit.ir/product/asus-vivobook-go-14-flip-tp1401ka-celeron-n4500-uhd-4gb-4gb128gb/,لپ تاپ VivoBook Go 14 Flip TP1401KA ایسوس - Celeron N4500 UHD 4GB 128GB, VivoBook Go 14 Flip TP1401KA,ASUS,14 اینچ,1080×1920 - FHD,اینتل Celeron N4500,4 گیگابایت,DDR4,128 گیگابایت,SSD,,,15.9 × 217 × 320 میلی‌متر,1.4 کیلوگرم,8,باتری 2 سلولی با ظرفیت 39 وات‌ساعت," 16,999,000 "
https://www.zoomit.ir/product/lenovo-v15-g2-core-i3-1115g4-mx350-8gb-256gb/,لپ تاپ V15 G2 لنوو - Core i3-1115G4 MX350 8GB 256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4,256 گیگابایت,SSD,انویدیا GeForce MX350,2 گیگابایت,19.9 × 235.8 × 359.2 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 18,100,000 "
https://www.zoomit.ir/product/lenovo-v15-g2-core-i3-1115g4-mx350-8gb-1128gb/,لپ تاپ V15 G2 لنوو - Core i3-1115G4 MX350 8GB 1128GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4,1128 گیگابایت (1 ترابایت HDD و 128 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX350,2 گیگابایت,19.9 × 251.5 × 362.2 میلی‌متر,1.85 کیلوگرم,8,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 19,500,000 "
https://www.zoomit.ir/product/apple-macbook-air-15-2023-m2-16gb-256gb/,لپ تاپ مک بوک ایر 15 اینچی 2023 اپل - M2 16GB 256GB,,,15.3 اینچ,1864×2880,اپل M2,16 گیگابایت,,256 گیگابایت,SSD,,,11.5 × 237.6 × 304.4 میلی‌متر,1.51 کیلوگرم,7,باتری لیتیوم پلیمری با ظرفیت 66.5 وات‌ساعت," 90,500,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i5-1135g7-mx350-12gb-1256gb/,لپ تاپ IdeaPad 3 لنوو - Core i5-1135G7 MX350 12GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,12 گیگابایت,DDR4-3200,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX350,2 گیگابایت از نوع GDDR5 و 64 بیت,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 26,299,000 "
https://www.zoomit.ir/product/microsoft-surface-laptop-go-3-core-i5-1235u-iris-xe-16gb-256gb/,لپ تاپ سرفیس لپ تاپ گو 3 مایکروسافت - Core i5-1235U Iris Xe 16GB 256GB,,,12.4 اینچ,1024×1536,اینتل Core i5-1235U,16 گیگابایت,LPDDR5,256 گیگابایت,SSD,,,15.74 × 206.24 × 278.13 میلی‌متر,1.12 کیلوگرم,7,باتری با ظرفیت 41 وات‌ساعت," 36,600,000 "
https://www.zoomit.ir/product/hp-pavilion-x360-15t-er100-core-i7-1255u-iris-xe-16gb-1tb/,لپ تاپ پاویلیون X360 15t ER100 اچ پی - Core i7-1255U Iris Xe 16GB 1TB, Pavilion X360 15t ER100,HP,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1255U,16 گیگابایت,DDR4-3200,1 ترابایت,SSD,,,18 × 210 ×322 میلی‌متر,1.8 کیلوگرم,6,باتری 3 سلولی لیتیوم پلیمری با ظرفیت 43 وات‌ساعت," 54,499,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-ryzen-3-3250u-vega-3-12gb-1256gb/,لپ تاپ IdeaPad 3 لنوو - Ryzen 3 3250U Vega 3 12GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,AMD Ryzen 3 3250U,12 گیگابایت,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),,,فاقد حافظه اختصاصی,19.9 × 253.4 × 362.2 میلی‌متر,1.85 کیلوگرم,7,باتری 2 سلولی با ظرفیت 35 وات‌ساعت," 21,000,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-core-i3-1115g4-mx450-12gb-1512gb/,لپ تاپ ThinkBook 15 لنوو - Core i3-1115G4 MX450 12GB 1512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,12 گیگابایت,DDR4-3200,1512 گیگابایت (1 ترابایت HDD و 512 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX450,,18.9 × 245 × 364 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 24,400,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i5-1135g7-mx350-20gb-1512gb/,لپ تاپ IdeaPad 3 لنوو - Core i5-1135G7 MX350 20GB 1512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,20 گیگابایت,DDR4-3200,1512 گیگابایت (1 ترابایت HDD و 512 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX350,2 گیگابایت از نوع GDDR5 و 64 بیت,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,6,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 27,799,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-g2-core-i3-1115g4-uhd-8gb-1256gb/,لپ تاپ ThinkBook 15 G2 لنوو - Core i3-1115G4 UHD 8GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4-3200,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),,,18.9 × 245 × 364 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 17,700,000 "
https://www.zoomit.ir/product/asus-expertbook-b7-flip-b7402f-core-i7-1260p-iris-xe-32gb-1tb/,لپ تاپ ExpertBook B7 Flip B7402FBA ایسوس - Core i7-1260P Iris Xe 32GB 1TB, ExpertBook B7 Flip B7402FBA,ASUS,14 اینچ,1200×1920 - WUXGA,اینتل Core i7-1260P,32 گیگابایت,,1 ترابایت,SSD,,,18.9 × 234.2 × 320 میلی‌متر,1.48 کیلوگرم,7,باتری لیتیوم یونی 3 سلولی با ظرفیت 63 وات‌ساعت," 51,199,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i3-1215u-uhd-12gb-1512gb/,لپ تاپ IdeaPad 3 لنوو - Core i3-1215U UHD 12GB 1512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1215U,12 گیگابایت,DDR4-3200,1512 گیگابایت (1 ترابایت HDD و 512 گیگابایت SSD),هیبریدی (SSD و HDD),,,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,8,باتری 3 سلولی با ظرفیت 38 وات‌ساعت," 18,000,000 "
https://www.zoomit.ir/product/hp-probook-450-g9-core-i7-1255u-mx570-16gb-1tb/,لپ تاپ ProBook 450 G9 اچ پی - Core i7-1255U MX570 16GB 1TB, ProBook 450 G9,HP,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1255U,16 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce MX570,2 گیگابایت از نوع GDDR6,19.9 × 233.9 × 359.4 میلی‌متر,1.74 کیلوگرم,7,باتری 3 سلولی با ظرفیت 42 وات‌ساعت," 36,899,000 "
https://www.zoomit.ir/product/lenovo-ideapad-slim-3-15iru8-core-i3-1305u-uhd-8gb-256gb/,لپ تاپ IdeaPad Slim 3 15IRU8 لنوو - Core i3-1305U UHD 8GB 256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1305U,8 گیگابایت,LPDDR5,256 گیگابایت,SSD,,,17.9 × 235 × 359.3 میلی‌متر,1.62 کیلوگرم,6,باتری 3 سلولی با ظرفیت 47 وات‌ساعت," 15,488,000 "
https://www.zoomit.ir/product/microsoft-surface-laptop-5-15-inch-core-i7-1255u-iris-xe-32gb-1tb/,لپ تاپ سرفیس لپ تاپ 5 نسخه 15 اینچی مایکروسافت - Core i7-1255U Iris Xe 32GB 1TB,,,15 اینچ,1664×2496,اینتل Core i7-1255U,32 گیگابایت,,1 ترابایت,SSD,,,,,7,," 79,500,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx506hc-core-i5-11400h-rtx-3050-40gb-24gb-512gb/,لپ تاپ TUF Gaming F15 FX506HCB ایسوس - Core i5-11400H RTX 3050 40GB 512GB, TUF Gaming F15 FX506HC,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-11400H,40 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6,24.9 × 256 × 359 میلی‌متر,2.3 کیلوگرم,7,باتری 3 سلولی با ظرفیت 48 وات‌ساعت," 45,700,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-a17-fa707rw-ryzen-7-6800-rtx-3070-16gb-1tb/,لپ تاپ TUF Gaming A17 FA707RW ایسوس - Ryzen 7 6800 RTX 3070 16GB 1TB, TUF Gaming A17 FA707RW,ASUS,17.3 اینچ,1080×1920 - FHD,Ryzen 7 6800H,16 گیگابایت,DDR5,1 ترابایت,SSD,انویدیا GeForce RTX 3070,8 گیگابایت از نوع GDDR6,25.4 × 264 × 394 میلی‌متر,2.6 کیلوگرم,8,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 65,470,000 "
https://www.zoomit.ir/product/lenovo-ideapad-1-n4020-celeron-n4020-uhd-600-4gb-256gb/,لپ تاپ IdeaPad 1 N4020 لنوو - Celeron N4020 UHD 600 4GB 256GB,,,11.6 اینچ,HD - 1366×768,اینتل Celeron N4020,4 گیگابایت,DDR4,256 گیگابایت,SSD,,,17.9 × 200 × 288 میلی‌متر,1.2 کیلوگرم,7,باتری 2 سلولی با ظرفیت 30 وات‌ساعت," 10,340,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i5-1235u-iris-xe-24gb-512gb/,لپ تاپ IdeaPad 3 لنوو - Core i5-1235U Iris Xe 24GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1235U,24 گیگابایت,DDR4-3200,512 گیگابایت,SSD,,,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 26,699,000 "
https://www.zoomit.ir/product/microsoft-surface-pro-7-plus-core-i5-1135g7-iris-xe-8gb-256gb/,لپ تاپ سرفیس پرو 7 پلاس مایکروسافت - Core i5-1135G7 Iris Xe 8GB 256GB,,,12.3 اینچ,1827×2736,اینتل Core i5-1135G7,8 گیگابایت,LPDDR4X,256 گیگابایت,SSD,,,8.5 × 201 × 292 میلی‌متر,770 گرم,7,," 37,499,000 "
https://www.zoomit.ir/product/microsoft-surface-laptop-5-13-5-inch-core-i5-1235u-iris-xe-16gb-256gb/,لپ تاپ سرفیس لپ تاپ 5 نسخه 13.5 اینچ مایکروسافت - Core i5-1235U Iris Xe 16GB 256GB,,,13.5 اینچ,1504×2256,اینتل Core i5-1235U,16 گیگابایت,LPDDR5X,256 گیگابایت,SSD,,,14.5 × 223 × 308 میلی‌متر,1.2 کیلوگرم,8,باتری با ظرفیت 45.8 وات‌ساعت," 64,900,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i5-1155g7-mx350-8gb-512gb/,لپ تاپ IdeaPad 3 لنوو - Core i5-1155G7 MX350 8GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1155G7,8 گیگابایت,DDR4-3200,512 گیگابایت,SSD,انویدیا GeForce MX350,2 گیگابایت از نوع GDDR5 و 64 بیت,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 25,190,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-celeron-n4020-uhd-600-4gb-1256gb-fhd/,لپ تاپ IdeaPad 3 لنوو - Celeron N4020 UHD 600 4GB 1256GB FHD,,,15.6 اینچ,1080×1920 - FHD,اینتل Celeron N4020,4 گیگابایت,DDR4,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),,,19.9 × 253.4 × 362.2 میلی‌متر,1.7 کیلوگرم,7,باتری 2 سلولی با ظرفیت 35 وات‌ساعت," 13,700,000 "
https://www.zoomit.ir/product/asus-vivobook-x515ep-core-i7-1165g7-mx330-16gb-512gb/,لپ تاپ VivoBook X515EP ایسوس - Core i7-1165G7 MX330 16GB 512GB, VivoBook X515EP,ASUS,15.6 اینچ,1280×1920,اینتل Core i7-1165G7,16 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce MX330,2 گیگابایت از نوع GDDR5,19.9 × 234.9 × 360.2 میلی‌متر,1.8 کیلوگرم,6,باتری 2 سلولی با ظرفیت 37 وات‌ساعت," 30,900,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i5-1155g7-mx350-12gb-1256gb/,لپ تاپ IdeaPad 3 لنوو - Core i5-1155G7 MX350 12GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1155G7,12 گیگابایت,DDR4-3200,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX350,2 گیگابایت از نوع GDDR5 و 64 بیت,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 26,500,000 "
https://www.zoomit.ir/product/apple-macbook-pro-16-2023-m2-pro-19-core-gpu-32gb-1tb/,لپ تاپ مک بوک پرو 16 اینچی 2023 اپل - M2 Pro 19-core GPU 32GB 1TB,,,16.2 اینچ,2234×3456,اپل M2 Pro,32 گیگابایت,,1 ترابایت,SSD,,,16.8 × 248.1 × 355.7 میلی‌متر,1.68 کیلوگرم,7,باتری لیتیوم پلیمری با ظرفیت 100 وات‌ساعت," 190,000,000 "
https://www.zoomit.ir/product/lenovo-v15-g2-core-i5-1135g7-mx350-16gb-1256gb/,لپ تاپ V15 G2 لنوو - Core i5-1135G7 MX350 16GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1135G7,16 گیگابایت,DDR4,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX350,2 گیگابایت,19.9 × 251.5 × 362.2 میلی‌متر,1.85 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 26,590,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i3-1115g4-uhd-graphics-xe-12gb-256gb-fhd/,لپ تاپ IdeaPad 3 لنوو - Core i3-1115G4 UHD Graphics Xe 12GB 256GB FHD,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,12 گیگابایت,DDR4,256 گیگابایت,SSD,,فاقد حافظه‌ی گرافیکی اختصاصی,19.9 × 253.4 × 362.2 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 15,400,000 "
https://www.zoomit.ir/product/asus-tuf-dash-f15-fx517zr-core-i7-12650h-rtx-3070-16gb-2tb/,لپ تاپ TUF Dash F15 FX517ZR ایسوس - Core i7-12650H RTX 3070 16GB 2TB, TUF Dash F15 FX517ZR,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12650H,16 گیگابایت,DDR5,2 ترابایت,SSD,انویدیا GeForce RTX 3070,8 گیگابایت از نوع GDDR6,19.9 × 251 × 354 میلی‌متر,2.0 کیلوگرم,7,باتری 4 سلولی با ظرفیت 76 وات‌ساعت," 71,800,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i3-1115g4-uhd-graphics-xe-12gb-512gb/,لپ تاپ IdeaPad 3 لنوو - Core i3-1115G4 UHD Graphics Xe 12GB 512GB,,,15.6 اینچ,HD - 1366×768,اینتل Core i3-1115G4,12 گیگابایت,DDR4,512 گیگابایت,SSD,,فاقد حافظه‌ی گرافیکی اختصاصی,19.9 × 253.4 × 362.2 میلی‌متر,1.7 کیلوگرم,8,باتری 2 سلولی با ظرفیت 35 وات‌ساعت," 16,000,000 "
https://www.zoomit.ir/product/acer-aspire-a715-51g-754e-core-i7-1260p-rtx-3050-16gb-512gb/,لپ تاپ اسپایر A715-51G-754E ایسر - Core i7-1260P RTX 3050 16GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1260p,16 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6 و 128Bit,19.9 × 237.4 × 362.3 میلی‌متر,2.1 کیلوگرم,7,باتری 3 سلولی با ظرفیت 50 وات‌ساعت," 40,499,000 "
https://www.zoomit.ir/product/lenovo-yoga-c740-core-i7-10510u-uhd-12gb-512gb/,لپ تاپ یوگا C740 لنوو - Core i7-10510U UHD 12GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-10510U,12 گیگابایت,DDR4-2666,512 گیگابایت,SSD,,,18.25 × 235.35 × 357.8 میلی‌متر,1.9 کیلوگرم,7,باتری 3 سلولی با ظرفیت 60 وات‌ساعت," 36,699,000 "
https://www.zoomit.ir/product/asus-vivobook-15-k513eq-core-i7-1165g7-mx350-24gb-512gb/,لپ تاپ VivoBook 15 K513EQ ایسوس - Core i7-1165G7 MX350 24GB 512GB, VivoBook 15 K513EQ,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1165G7,24 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce MX350,2 گیگابایت,17.9 × 235 × 359 میلی‌متر,1.8 کیلوگرم,7,باتری 3 سلولی لیتیوم یونی با ظرفیت 42 وات‌ساعت," 35,500,000 "
https://www.zoomit.ir/product/microsoft-surface-laptop-5-13-5-inch-core-i7-1255u-iris-xe-16gb-256gb/,لپ تاپ سرفیس لپ تاپ 5 نسخه 13.5 اینچ مایکروسافت - Core i7-1255U Iris Xe 16GB 256GB,,,13.5 اینچ,1504×2256,اینتل Core i7-1255U,16 گیگابایت,LPDDR5x,256 گیگابایت,SSD,,,14.5 × 223 × 308 میلی‌متر,1.2 کیلوگرم,8,," 69,000,000 "
https://www.zoomit.ir/product/asus-expertbook-p1512cea-core-i3-1115g4-16gb-1256gb/,لپ تاپ ExpertBook P1512CEA ایسوس - Core i3-1115G4 16GB 1256GB, ExpertBook P1512CEA,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,16 گیگابایت,DDR4,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),,,19.9 × 234 × 360 میلی‌متر,1.8 کیلوگرم,7,باتری با ظرفیت 37 وات‌ساعت," 20,980,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i5-1235u-iris-xe-12gb-512gb/,لپ تاپ IdeaPad 3 لنوو - Core i5-1235U Iris Xe 12GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1235U,12 گیگابایت,DDR4-3200,512 گیگابایت,SSD,,,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,6,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 25,599,000 "
https://www.zoomit.ir/product/asus-rog-strix-g15-g513rm-ryzen-9-6900hx-rtx-3060-16gb-512gb/,لپ تاپ ROG Strix G15 G513RM ایسوس - Ryzen 9 6900HX RTX 3060 16GB 512GB, ROG Strix G15 G513RM,ASUS,15.6 اینچ,QHD - 2560×1440,AMD Ryzen 9 6900HX,16 گیگابایت,DDR4,512 گیگابایت,SSD,انویدیا GeForce RTX 3060,6 گیگابایت از نوع GDDR6 و 128 بیت,22.6 × 259 × 354 میلی‌متر,2.3 کیلوگرم,7,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 63,399,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i7-1165g7-mx450-20gb-1256gb/,لپ تاپ IdeaPad 3 لنوو - Core i7-1165G7 MX450 20GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-1165G7,20 گیگابایت,DDR4-3200,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX450,2 گیگابایت از نوع GDDR5 و 64 بیت,19.5 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,6,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 30,899,000 "
https://www.zoomit.ir/product/lenovo-thinkbook-15-core-i3-1115g4-uhd-8gb-512gb/,لپ تاپ ThinkBook 15 لنوو - Core i3-1115G4 UHD 8GB 512GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i3-1115G4,8 گیگابایت,DDR4-3200,512 گیگابایت,SSD,,,18.9 × 245 × 364 میلی‌متر,1.7 کیلوگرم,7,باتری 3 سلولی با ظرفیت 45 وات‌ساعت," 16,950,000 "
https://www.zoomit.ir/product/lenovo-ideapad-3-core-i5-1155g7-mx350-16gb-1256gb/,لپ تاپ IdeaPad 3 لنوو - Core i5-1155G7 MX350 16GB 1256GB,,,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-1155G7,16 گیگابایت,DDR4-3200,1256 گیگابایت (1 ترابایت HDD و 256 گیگابایت SSD),هیبریدی (SSD و HDD),انویدیا GeForce MX350,2 گیگابایت از نوع GDDR5 و 64 بیت,19.9 × 236.5 × 359.2 میلی‌متر,1.65 کیلوگرم,7,باتری 2 سلولی با ظرفیت 38 وات‌ساعت," 26,600,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx506hcb-core-i5-11400h-rtx-3050-32gb-1tb/,لپ تاپ TUF Gaming F15 FX506HCB ایسوس - Core i5-11400H RTX 3050 32GB 1TB, TUF Gaming F15 FX506HCB,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i5-11400H,32 گیگابایت,DDR4,1 ترابایت,SSD,انویدیا GeForce RTX 3050,4 گیگابایت از نوع GDDR6,24.9 × 256 × 359 میلی‌متر,2.3 کیلوگرم,8,باتری 3 سلولی با ظرفیت 48 وات‌ساعت," 46,100,000 "
https://www.zoomit.ir/product/microsoft-surface-pro-7-plus-core-i5-1135g7-iris-xe-16gb-256gb/,لپ تاپ سرفیس پرو 7 پلاس مایکروسافت - Core i5-1135G7 Iris Xe 16GB 256GB,,,12.3 اینچ,1827×2736,اینتل Core i5-1135G7,16 گیگابایت,LPDDR4X,256 گیگابایت,SSD,,,8.5 × 201 × 292 میلی‌متر,770 گرم,7,," 42,500,000 "
https://www.zoomit.ir/product/asus-tuf-gaming-f15-fx507zv4-core-i7-12700h-rtx-4060-16gb-512gb/,لپ تاپ TUF Gaming F15 FX507ZV4 ایسوس - Core i7-12700H RTX 4060 16GB 512GB, TUF Gaming F15 FX507ZV4,ASUS,15.6 اینچ,1080×1920 - FHD,اینتل Core i7-12700H,16 گیگابایت,DDR5-4800,512 گیگابایت,SSD,انویدیا GeForce RTX 4060,8 گیگابایت از نوع GDDR6,22.4 × 251 × 354 میلی‌متر,2.2 کیلوگرم,6,باتری 4 سلولی با ظرفیت 90 وات‌ساعت," 61,970,000 "
